"x"
"409"	10031072.5995575
"410"	9491948.90486726
"411"	2680557.41150442
"412"	9974874.71238938
"413"	10011623.539823
"414"	12516993.8495575
"415"	13490911.9800885
"416"	15253090.0995575
"417"	16261242.9314159
"418"	16840351.0840708
"419"	16705729.6349558
"420"	17084101.6814159
"421"	15706564.5353982
"422"	12531770.5862832
"423"	14171533.539823
"424"	19370976.5044248
"425"	18303354.0376106
"426"	18028870.4867257
"427"	10884912.2455752
"428"	18670427.920354
"429"	20319237.3672566
"430"	17674062.7433628
"431"	20419474.6902655
"432"	20180602.710177
"433"	14100321.9800885
"434"	20253029.8451327
"435"	20226553.1969027
"436"	16324693.1637168
"437"	17367682.4336283
"438"	6829267.95353982
"439"	11728415.8738938
"440"	16139399.9889381
"441"	16859484.8119469
"442"	13656640.7079646
"443"	21149041.9026549
"444"	19958786.1725664
"445"	10969265.1548673
"446"	5441840.22123894
"447"	6554857.63274336
"448"	9589423.65044248
"449"	9857062.21238938
"450"	8800214.39159292
"451"	10454716.1504425
"452"	9505144.72345133
"453"	4871252.23451327
"454"	10347827.0685841
"455"	12359643.6172566
"456"	5970966.78097345
"457"	7221593.5619469
"458"	22905028.9712389
"459"	24085682.7544248
"460"	22998116.4712389
"461"	18524707.7765487
"462"	24134513.539823
"463"	20069580.9181416
"464"	15040204.9004425
"465"	15026119.800885
"466"	9790500.23230089
"467"	21637034.6792035
"468"	7829924.1039823
"469"	24577120.4646018
"470"	23550209.8340708
"471"	3206314.78982301
"472"	8036880.5199115
"473"	27230483.539823
"474"	23598640.840708
"475"	8947388.0420354
"476"	17775424.6349558
"477"	22789737.5553097
"478"	21854223.949115
"479"	25826465.1438053
"480"	15130782.5331858
"481"	8904946.36061947
"482"	10274298.1969027
"483"	18288501.9247788
"484"	23781274.8119469
"485"	17629216.5818584
"486"	27653608.2964602
"487"	27015798.550885
"488"	15054895.0884956
"489"	16134930.9070796
"490"	14393379.3362832
"491"	18047946.25
"492"	13612454.2588496
"493"	12923208.6946903
"494"	12137685.7964602
"495"	15500706.1504425
"496"	9886139.59070797
"497"	16788664.4358407
"498"	16419745.3539823
"499"	19238773.3738938
"500"	24185060.5862832
"501"	26998109.5132743
"502"	23181540.9734513
"503"	19644881.8915929
"504"	29436949.0486726
"505"	28623083.3628319
"506"	18728752.7765487
"507"	19997504.4026549
"508"	26658635.9181416
"509"	15340550.1438053
"510"	12227332.4225664
"511"	15398238.0420354
"512"	9449625.99557522
"513"	11989302.6769911
"514"	13923232.920354
"515"	10732964.7123894
"516"	10494315.7190265
"517"	15504921.5044248
"518"	12664393.4623894
"519"	22820997.5995575
"520"	17124781.7588496
"521"	13735610.0110619
"522"	19109921.9247788
"523"	25104545.4977876
"524"	27722503.4513274
"525"	25478364.1814159
"526"	17913778.7278761
"527"	28125432.1681416
"528"	17339354.579646
"529"	20979716.2721239
"530"	21899334.7566372
"531"	18576623.0088496
"532"	19839706.5376106
"533"	16320620.7300885
"534"	18750472.2676991
"535"	12411855.8849558
"536"	15313722.5331858
"537"	15344207.300885
"538"	21861346.3495575
"539"	16312384.5575221
"540"	19957048.9712389
"541"	18139840.1769911
"542"	19779868.6061947
"543"	20823074.170354
"544"	18446573.6283186
"545"	11911273.6393805
"546"	12726972.3672566
"547"	12218508.2190265
"548"	15399020.1548673
"549"	19208062.2676991
"550"	15648980.5199115
"551"	13912506.6039823
"552"	17326200.7522124
"553"	19895870.8517699
"554"	14620055.4867257
"555"	19185961.5376106
"556"	25025293.0752212
"557"	26269396.7809735
"558"	23290020.0663717
"559"	21110650.5641593
"560"	23698859.9889381
"561"	16915899.579646
"562"	13181544.7787611
"563"	23378482.0132743
"564"	26892181.9026549
"565"	26360616.6261062
"566"	22736922.6106195
"567"	26596138.8606195
"568"	22785294.5022124
"569"	21788414.3252212
"570"	22054287.7654867
"571"	22808362.9424779
"572"	22884955.8849558
"573"	20305200.0331858
"574"	27210990.4424779
"575"	22943446.6482301
"576"	19850329.8561947
"577"	22776759.5575221
"578"	23631751.3163717
"579"	18393333.0752212
"580"	17540960.9292035
"581"	22155226.4159292
"582"	23059357.0132743
"583"	23404382.0353982
"584"	23146236.3827434
"585"	24244275.9070796
"586"	24210530.5862832
"587"	24185990.5199115
"588"	24627167.2234513
"589"	24848078.8274336
"590"	26267512.9756637
"591"	25246191.0730089
"592"	25473542.9867257
"593"	24810280.9181416
"594"	24474677.5110619
"595"	24027841.3827434
"596"	21943864.8561947
"597"	12696890.619469
"598"	14974700.2654867
"599"	14137999.380531
"600"	21999400.0553097
"601"	23162274.7455752
"602"	20463157.5663717
"603"	22985746.6261062
"604"	20135717.5884956
"605"	18949817.699115
"606"	23052007.5
"607"	23642634.5243363
"608"	24337277.3230089
"609"	21219015.0110619
"610"	17051947.8429204
"611"	22829820.9292035
"612"	24868961.1946903
"613"	25047784.6902655
"614"	15861612.7654867
"615"	10122384.4247788
"616"	13554010.5420354
"617"	19466409.4137168
"618"	15423706.5044248
"619"	13597102.9867257
"620"	14391872.8761062
"621"	16283915.5530973
"622"	22375808.2411504
"623"	22634720.0442478
"624"	19269078.1526549
"625"	20867895.2212389
"626"	20649828.539823
"627"	20374819.579646
"628"	19402567.8097345
"629"	16766693.949115
"630"	17806913.2853982
"631"	19451832.1017699
"632"	19475009.6792035
"633"	20050629.9336283
"634"	12291738.5287611
"635"	19169346.3606195
"636"	13145920.7522124
"637"	15129187.079646
"638"	17230180.1106195
"639"	19962337.3340708
"640"	19677766.5265487
"641"	15206796.25
"642"	19847593.0199115
"643"	13483754.0486726
"644"	16459992.0685841
"645"	17756608.4734513
"646"	16929516.8584071
"647"	13604832.6327434
"648"	13748609.3584071
"649"	14136280.5309735
"650"	20193691.3827434
"651"	17300619.9557522
"652"	18010643.960177
"653"	16774159.1150442
"654"	15131265
"655"	9613687.62168142
"656"	11097393.550885
"657"	17180166.5929204
"658"	7738732.19026549
"659"	17505096.0066372
"660"	18804157.6106195
"661"	18114543.0309735
"662"	15368587.8207965
"663"	2271904.86725664
"664"	17071085.5752212
"665"	16882005.8738938
"666"	17769478.9269911
"667"	17046223.6836283
"668"	16628614.789823
"669"	14862657.3340708
"670"	14716624.7123894
"671"	15777984.380531
"672"	13540356.4048673
"673"	15206762.1017699
"674"	9255089.67920354
"675"	14366739.8451327
"676"	14071694.5132743
"677"	13906917.0243363
"678"	13898243.5066372
"679"	14817074.6681416
"680"	14956809.6792035
"681"	13019468.0641593
"682"	10081532.1792035
"683"	9851017.37831858
"684"	10742028.6283186
"685"	11837225.5641593
"686"	11590598.0199115
"687"	14073697.1238938
"688"	12243240.840708
"689"	10855768.4513274
"690"	11941497.1017699
"691"	11293308.4181416
"692"	10160052.9314159
"693"	6186265.68584071
"694"	8111592.61061947
"695"	10353389.6238938
"696"	3082834.36946903
"697"	1966335.67477876
"698"	10691055
"699"	12559299.8230089
"700"	8607999.34734513
"701"	12065044.0265487
"702"	2283335
"703"	2836926.34955752
"704"	8467347.80973451
"705"	12530079.6128319
"706"	11349469.380531
"707"	9289817.40044248
"708"	6136902.89823009
"709"	4772609.40265487
"710"	5043789.65707965
"711"	2424493.82743363
"712"	2016713.97123894
"713"	3116182.90929204
"714"	1628628.29646018
"715"	11433171.2278761
"716"	5306560.7300885
"717"	3175847.73230089
"718"	11997845.8960177
"719"	9531405.68584071
"720"	11386895.4535398
"721"	11432273.960177
"722"	11495099.3252212
"723"	9980413.29646018
"724"	3005790.06637168
"725"	11723656.4712389
"726"	11390211.5376106
"727"	11865104.5022124
"728"	3287751.54867257
"729"	8986653.67256637
"730"	10179322.3672566
"731"	8999146.28318584
"732"	11502265.829646
"733"	11881573.2522124
